node_index,gene_id,gene_symbol,graph_degree
2415,ENSG00000102401,ARMCX3,0
2416,ENSG00000102445,RUBCNL,0
2417,ENSG00000102452,NALCN,4
2418,ENSG00000102466,FGF14,1
2419,ENSG00000102468,HTR2A,9
2420,ENSG00000102471,NDFIP2,0
2421,ENSG00000102524,TNFSF13B,6
2422,ENSG00000102531,FNDC3A,0
2423,ENSG00000102543,CDADC1,0
2424,ENSG00000102547,CAB39L,5
2425,ENSG00000102554,KLF5,5
2426,ENSG00000102572,STK24,28
2427,ENSG00000102575,ACP5,1
2428,ENSG00000102580,DNAJC3,2
2429,ENSG00000102595,UGGT2,2
2430,ENSG00000102606,ARHGEF7,19
2431,ENSG00000102678,FGF9,14
2432,ENSG00000102683,SGCG,7
2433,ENSG00000102699,PARP4,2
2434,ENSG00000102710,SUPT20H,37
2435,ENSG00000102738,MRPS31,93
2436,ENSG00000102743,SLC25A15,1
2437,ENSG00000102753,KPNA3,6
2438,ENSG00000102755,FLT1,13
2439,ENSG00000102760,RGCC,0
2440,ENSG00000102763,VWA8,0
2441,ENSG00000102780,DGKH,0
2442,ENSG00000102781,KATNAL1,2
2443,ENSG00000102786,INTS6,40
2444,ENSG00000102794,ACOD1,1
2445,ENSG00000102802,MEDAG,0
2446,ENSG00000102804,TSC22D1,0
2447,ENSG00000102805,CLN5,0
2448,ENSG00000102837,OLFM4,1
2449,ENSG00000102854,MSLN,0
2450,ENSG00000102858,MGRN1,1
2451,ENSG00000102870,ZNF629,1
2452,ENSG00000102871,TRADD,35
2453,ENSG00000102878,HSF4,0
2454,ENSG00000102879,CORO1A,0
2455,ENSG00000102882,MAPK3,28
2456,ENSG00000102886,GDPD3,1
2457,ENSG00000102890,ELMO3,5
2458,ENSG00000102891,MT4,0
2459,ENSG00000102893,PHKB,7
2460,ENSG00000102897,LYRM1,0
2461,ENSG00000102900,NUP93,28
2462,ENSG00000102901,CENPT,16
2463,ENSG00000102904,TSNAXIP1,0
2464,ENSG00000102908,NFAT5,0
2465,ENSG00000102910,LONP2,1
2466,ENSG00000102921,N4BP1,1
2467,ENSG00000102924,CBLN1,3
2468,ENSG00000102931,ARL2BP,1
2469,ENSG00000102934,PLLP,0
2470,ENSG00000102935,ZNF423,3
2471,ENSG00000102962,CCL22,14
2472,ENSG00000102967,DHODH,0
2473,ENSG00000102970,CCL17,16
2474,ENSG00000102974,CTCF,17
2475,ENSG00000102977,ACD,0
2476,ENSG00000102978,POLR2C,103
2477,ENSG00000102981,PARD6A,12
2478,ENSG00000102984,ZNF821,0
2479,ENSG00000102996,MMP15,0
2480,ENSG00000103005,USB1,2
2481,ENSG00000103018,CYB5B,10
2482,ENSG00000103021,CCDC113,0
2483,ENSG00000103023,PRSS54,0
2484,ENSG00000103024,NME3,8
2485,ENSG00000103034,NDRG4,0
2486,ENSG00000103035,PSMD7,40
2487,ENSG00000103037,SETD6,1
2488,ENSG00000103042,SLC38A7,0
2489,ENSG00000103043,VAC14,4
2490,ENSG00000103044,HAS3,0
2491,ENSG00000103047,TANGO6,0
2492,ENSG00000103051,COG4,9
2493,ENSG00000103056,SMPD3,6
2494,ENSG00000103061,SLC7A6OS,0
2495,ENSG00000103064,SLC7A6,1
2496,ENSG00000103066,PLA2G15,4
2497,ENSG00000103067,ESRP2,2
2498,ENSG00000103089,FA2H,0
2499,ENSG00000103091,WDR59,14
2500,ENSG00000103111,MON1B,2
2501,ENSG00000103126,AXIN1,37
2502,ENSG00000103145,HCFC1R1,0
2503,ENSG00000103148,NPRL3,0
2504,ENSG00000103150,MLYCD,2
2505,ENSG00000103152,MPG,0
2506,ENSG00000103154,NECAB2,0
2507,ENSG00000103160,HSDL1,0
2508,ENSG00000103168,TAF1C,5
2509,ENSG00000103174,NAGPA,0
2510,ENSG00000103175,WFDC1,0
2511,ENSG00000103184,SEC14L5,0
2512,ENSG00000103187,COTL1,1
2513,ENSG00000103194,USP10,8
2514,ENSG00000103196,CRISPLD2,0
2515,ENSG00000103197,TSC2,14
2516,ENSG00000103202,NME4,8
2517,ENSG00000103222,ABCC1,0
2518,ENSG00000103227,LMF1,1
2519,ENSG00000103241,FOXF1,0
2520,ENSG00000103245,CIAO3,4
2521,ENSG00000103248,MTHFSD,0
2522,ENSG00000103249,CLCN7,1
2523,ENSG00000103253,HAGHL,0
2524,ENSG00000103254,ANTKMT,0
2525,ENSG00000103257,SLC7A5,4
2526,ENSG00000103260,METRN,0
2527,ENSG00000103264,FBXO31,4
2528,ENSG00000103266,STUB1,35
2529,ENSG00000103269,RHBDL1,0
2530,ENSG00000103274,NUBP1,1
2531,ENSG00000103275,UBE2I,34
2532,ENSG00000103310,ZP2,2
2533,ENSG00000103316,CRYM,0
2534,ENSG00000103319,EEF2K,1
2535,ENSG00000103326,CAPN15,0
2536,ENSG00000103335,PIEZO1,0
2537,ENSG00000103342,GSPT1,62
2538,ENSG00000103343,ZNF174,0
2539,ENSG00000103351,CLUAP1,14
2540,ENSG00000103353,UBFD1,0
2541,ENSG00000103355,PRSS33,0
2542,ENSG00000103356,EARS2,4
2543,ENSG00000103363,ELOB,103
2544,ENSG00000103365,GGA2,6
2545,ENSG00000103375,AQP8,0
2546,ENSG00000103381,CPPED1,0
2547,ENSG00000103404,USP31,0
2548,ENSG00000103415,HMOX2,1
2549,ENSG00000103423,DNAJA3,2
2550,ENSG00000103429,BFAR,0
2551,ENSG00000103449,SALL1,1
2552,ENSG00000103460,TOX3,0
2553,ENSG00000103479,RBL2,19
2554,ENSG00000103485,QPRT,0
2555,ENSG00000103489,XYLT1,2
2556,ENSG00000103490,PYCARD,11
2557,ENSG00000103494,RPGRIP1L,4
2558,ENSG00000103495,MAZ,1
2559,ENSG00000103496,STX4,36
2560,ENSG00000103502,CDIPT,0
2561,ENSG00000103507,BCKDK,0
2562,ENSG00000103510,KAT8,47
2563,ENSG00000103522,IL21R,4
2564,ENSG00000103528,SYT17,0
2565,ENSG00000103534,TMC5,0
2566,ENSG00000103540,CCP110,7
2567,ENSG00000103544,VPS35L,5
2568,ENSG00000103546,SLC6A2,1
2569,ENSG00000103549,RNF40,12
2570,ENSG00000103550,KNOP1,0
2571,ENSG00000103569,AQP9,0
2572,ENSG00000103591,AAGAB,0
2573,ENSG00000103599,IQCH,0
2574,ENSG00000103642,LACTB,2
2575,ENSG00000103647,CORO2B,0
2576,ENSG00000103653,CSK,10
2577,ENSG00000103657,HERC1,0
2578,ENSG00000103671,TRIP4,18
2579,ENSG00000103707,MTFMT,0
2580,ENSG00000103710,RASL12,0
2581,ENSG00000103723,AP3B2,8
2582,ENSG00000103740,ACSBG1,0
2583,ENSG00000103742,IGDCC4,0
2584,ENSG00000103769,RAB11A,27
2585,ENSG00000103811,CTSH,0
2586,ENSG00000103852,TTC23,0
2587,ENSG00000103855,CD276,4
2588,ENSG00000103876,FAH,0
2589,ENSG00000103888,CEMIP,0
2590,ENSG00000103932,RPAP1,1
2591,ENSG00000103942,HOMER2,4
2592,ENSG00000103966,EHD4,1
2593,ENSG00000103978,TMEM87A,0
2594,ENSG00000103994,ZNF106,0
2595,ENSG00000103995,CEP152,4
2596,ENSG00000104043,ATP8B4,2
2597,ENSG00000104044,OCA2,4
2598,ENSG00000104047,DTWD1,0
2599,ENSG00000104055,TGM5,1
2600,ENSG00000104059,ENTREP2,0
2601,ENSG00000104064,GABPB1,13
2602,ENSG00000104067,TJP1,68
2603,ENSG00000104081,BMF,5
2604,ENSG00000104093,DMXL2,2
2605,ENSG00000104112,SCG3,2
2606,ENSG00000104129,DNAJC17,0
2607,ENSG00000104133,SPG11,1
2608,ENSG00000104140,RHOV,4
2609,ENSG00000104142,VPS18,9
2610,ENSG00000104147,OIP5,2
2611,ENSG00000104154,SLC30A4,0
2612,ENSG00000104164,BLOC1S6,14
2613,ENSG00000104205,SGK3,2
2614,ENSG00000104213,PDGFRL,0
2615,ENSG00000104218,CSPP1,0
2616,ENSG00000104219,ZDHHC2,0
2617,ENSG00000104221,BRF2,9
2618,ENSG00000104228,TRIM35,0
2619,ENSG00000104231,ZFAND1,1
2620,ENSG00000104237,RP1,0
2621,ENSG00000104267,CA2,4
2622,ENSG00000104290,FZD3,14
2623,ENSG00000104299,INTS9,32
2624,ENSG00000104312,RIPK2,12
2625,ENSG00000104313,EYA1,3
2626,ENSG00000104320,NBN,18
2627,ENSG00000104321,TRPA1,2
2628,ENSG00000104324,CPQ,0
2629,ENSG00000104325,DECR1,0
2630,ENSG00000104327,CALB1,0
2631,ENSG00000104331,BPNT2,5
2632,ENSG00000104332,SFRP1,4
2633,ENSG00000104341,LAPTM4B,3
2634,ENSG00000104343,UBE2W,1
2635,ENSG00000104356,POP1,34
2636,ENSG00000104361,NIPAL2,0
2637,ENSG00000104365,IKBKB,39
2638,ENSG00000104368,PLAT,7
2639,ENSG00000104369,JPH1,2
2640,ENSG00000104371,DKK4,6
2641,ENSG00000104375,STK3,3
2642,ENSG00000104381,GDAP1,0
2643,ENSG00000104388,RAB2A,4
2644,ENSG00000104408,EIF3E,49
2645,ENSG00000104412,EMC2,11
2646,ENSG00000104413,ESRP1,2
2647,ENSG00000104415,CCN4,1
2648,ENSG00000104419,NDRG1,0
2649,ENSG00000104427,ZC2HC1A,0
2650,ENSG00000104432,IL7,11
2651,ENSG00000104435,STMN2,0
2652,ENSG00000104442,ARMC1,0
2653,ENSG00000104447,TRPS1,0
2654,ENSG00000104450,SPAG1,2
2655,ENSG00000104472,CHRAC1,19
2656,ENSG00000104490,NCALD,17
2657,ENSG00000104497,SNX16,0
2658,ENSG00000104517,UBR5,9
2659,ENSG00000104518,GSDMD,6
2660,ENSG00000104522,GFUS,1
2661,ENSG00000104524,PYCR3,3
2662,ENSG00000104529,EEF1D,3
2663,ENSG00000104537,ANXA13,0
2664,ENSG00000104549,SQLE,0
2665,ENSG00000104611,SH2D4A,0
2666,ENSG00000104613,INTS10,15
2667,ENSG00000104626,ERI1,7
2668,ENSG00000104635,SLC39A14,1
2669,ENSG00000104643,MTMR9,2
2670,ENSG00000104660,LEPROTL1,0
2671,ENSG00000104671,DCTN6,17
2672,ENSG00000104679,R3HCC1,0
2673,ENSG00000104687,GSR,7
2674,ENSG00000104691,UBXN8,6
2675,ENSG00000104695,PPP2CB,44
2676,ENSG00000104723,TUSC3,14
2677,ENSG00000104728,ARHGEF10,0
2678,ENSG00000104731,KLHDC4,0
2679,ENSG00000104738,MCM4,38
2680,ENSG00000104755,ADAM2,2
2681,ENSG00000104756,KCTD9,0
2682,ENSG00000104760,FGL1,7
2683,ENSG00000104763,ASAH1,8
2684,ENSG00000104765,BNIP3L,9
2685,ENSG00000104774,MAN2B1,2
2686,ENSG00000104783,KCNN4,13
2687,ENSG00000104804,TULP2,0
2688,ENSG00000104805,NUCB1,1
2689,ENSG00000104808,DHDH,0
2690,ENSG00000104812,GYS1,4
2691,ENSG00000104814,MAP4K1,5
2692,ENSG00000104823,ECH1,1
2693,ENSG00000104824,HNRNPL,6
2694,ENSG00000104825,NFKBIB,9
2695,ENSG00000104833,TUBB4A,10
2696,ENSG00000104835,SARS2,2
2697,ENSG00000104848,KCNA7,0
2698,ENSG00000104852,SNRNP70,56
2699,ENSG00000104853,CLPTM1,0
2700,ENSG00000104856,RELB,11
2701,ENSG00000104859,CLASRP,4
2702,ENSG00000104863,LIN7B,4
2703,ENSG00000104866,PPP1R37,0
2704,ENSG00000104870,FCGRT,2
2705,ENSG00000104872,PIH1D1,16
2706,ENSG00000104879,CKM,2
2707,ENSG00000104880,ARHGEF18,6
2708,ENSG00000104881,PPP1R13L,4
2709,ENSG00000104883,PEX11G,2
2710,ENSG00000104884,ERCC2,74
2711,ENSG00000104885,DOT1L,11
2712,ENSG00000104886,PLEKHJ1,1
2713,ENSG00000104888,SLC17A7,10
2714,ENSG00000104889,RNASEH2A,2
2715,ENSG00000104892,KLC3,8
2716,ENSG00000104894,CD37,2
2717,ENSG00000104897,SF3A2,92
2718,ENSG00000104899,AMH,1
2719,ENSG00000104901,DKKL1,0
2720,ENSG00000104903,LYL1,10
2721,ENSG00000104904,OAZ1,2
2722,ENSG00000104907,TRMT1,1
2723,ENSG00000104918,RETN,3
2724,ENSG00000104921,FCER2,0
2725,ENSG00000104936,DMPK,0
2726,ENSG00000104941,RSPH6A,0
2727,ENSG00000104946,TBC1D17,4
2728,ENSG00000104951,IL4I1,6
2729,ENSG00000104957,YJU2B,2
2730,ENSG00000104960,PTOV1,0
2731,ENSG00000104964,TLE5,5
2732,ENSG00000104967,NOVA2,1
2733,ENSG00000104969,SGTA,11
2734,ENSG00000104973,MED25,70
2735,ENSG00000104976,SNAPC2,5
2736,ENSG00000104979,C19orf53,0
2737,ENSG00000104980,TIMM44,9
2738,ENSG00000104983,CCDC61,9
2739,ENSG00000104998,IL27RA,11
2740,ENSG00000105011,ASF1B,8
2741,ENSG00000105048,TNNT1,7
2742,ENSG00000105053,VRK3,0
2743,ENSG00000105058,FAM32A,37
2744,ENSG00000105063,PPP6R1,5
2745,ENSG00000105085,MED26,70
2746,ENSG00000105088,OLFM2,21
2747,ENSG00000105122,RASAL3,0
2748,ENSG00000105127,AKAP8,1
2749,ENSG00000105131,EPHX3,0
2750,ENSG00000105135,ILVBL,0
2751,ENSG00000105137,SYDE1,0
2752,ENSG00000105141,CASP14,0
2753,ENSG00000105143,SLC1A6,1
2754,ENSG00000105171,POP4,23
2755,ENSG00000105173,CCNE1,18
2756,ENSG00000105176,URI1,11
2757,ENSG00000105185,PDCD5,1
2758,ENSG00000105186,ANKRD27,2
2759,ENSG00000105193,RPS16,155
2760,ENSG00000105197,TIMM50,6
2761,ENSG00000105202,FBL,68
2762,ENSG00000105204,DYRK1B,1
2763,ENSG00000105220,GPI,1
2764,ENSG00000105221,AKT2,7
2765,ENSG00000105223,PLD3,3
2766,ENSG00000105227,PRX,4
2767,ENSG00000105229,PIAS4,7
2768,ENSG00000105245,NUMBL,8
2769,ENSG00000105246,EBI3,5
2770,ENSG00000105248,YJU2,37
2771,ENSG00000105251,SHD,0
2772,ENSG00000105254,TBCB,0
2773,ENSG00000105255,FSD1,0
2774,ENSG00000105258,POLR2I,97
2775,ENSG00000105261,OVOL3,0
2776,ENSG00000105270,CLIP3,1
2777,ENSG00000105281,SLC1A5,0
2778,ENSG00000105287,PRKD2,2
2779,ENSG00000105289,TJP3,14
2780,ENSG00000105290,APLP1,2
2781,ENSG00000105298,CACTIN,37
2782,ENSG00000105321,CCDC9,7
2783,ENSG00000105323,HNRNPUL1,4
2784,ENSG00000105325,FZR1,28
2785,ENSG00000105327,BBC3,8
2786,ENSG00000105329,TGFB1,31
2787,ENSG00000105339,DENND3,0
2788,ENSG00000105341,DMAC2,0
2789,ENSG00000105355,PLIN3,7
2790,ENSG00000105357,MYH14,20
2791,ENSG00000105364,MRPL4,103
2792,ENSG00000105369,CD79A,11
2793,ENSG00000105370,LIM2,12
2794,ENSG00000105371,ICAM4,1
2795,ENSG00000105372,RPS19,150
2796,ENSG00000105373,NOP53,6
2797,ENSG00000105374,NKG7,0
2798,ENSG00000105376,ICAM5,1
2799,ENSG00000105379,ETFB,2
2800,ENSG00000105392,CRX,2
2801,ENSG00000105393,BABAM1,7
2802,ENSG00000105397,TYK2,36
2803,ENSG00000105401,CDC37,43
2804,ENSG00000105402,NAPA,40
2805,ENSG00000105404,RABAC1,3
2806,ENSG00000105409,ATP1A3,19
2807,ENSG00000105419,MEIS3,0
2808,ENSG00000105426,PTPRS,9
2809,ENSG00000105427,CNFN,0
2810,ENSG00000105429,MEGF8,1
2811,ENSG00000105438,KDELR1,4
2812,ENSG00000105443,CYTH2,3
2813,ENSG00000105447,GRWD1,2
2814,ENSG00000105464,GRIN2D,29
2815,ENSG00000105467,SYNGR4,0
2816,ENSG00000105472,CLEC11A,1
2817,ENSG00000105486,LIG1,6
2818,ENSG00000105499,PLA2G4C,0
2819,ENSG00000105507,CABP5,0
2820,ENSG00000105509,HAS1,0
2821,ENSG00000105514,RAB3D,0
2822,ENSG00000105516,DBP,0
2823,ENSG00000105518,TMEM205,0
2824,ENSG00000105520,PLPPR2,0
2825,ENSG00000105523,FAM83E,0
2826,ENSG00000105538,RASIP1,2
2827,ENSG00000105549,SPMAP2,0
2828,ENSG00000105550,FGF21,5
2829,ENSG00000105552,BCAT2,3
2830,ENSG00000105556,MIER2,0
2831,ENSG00000105559,PLEKHA4,0
2832,ENSG00000105568,PPP2R1A,67
2833,ENSG00000105576,TNPO2,0
2834,ENSG00000105583,WDR83OS,1
2835,ENSG00000105605,CACNG7,43
2836,ENSG00000105607,GCDH,0
2837,ENSG00000105610,KLF1,6
2838,ENSG00000105612,DNASE2,1
2839,ENSG00000105613,MAST1,0
2840,ENSG00000105617,LENG1,0
2841,ENSG00000105618,PRPF31,80
2842,ENSG00000105619,TFPT,22
2843,ENSG00000105639,JAK3,27
2844,ENSG00000105640,RPL18A,108
2845,ENSG00000105641,SLC5A5,0
2846,ENSG00000105642,KCNN1,7
2847,ENSG00000105643,ARRDC2,0
2848,ENSG00000105647,PIK3R2,27
2849,ENSG00000105649,RAB3A,22
2850,ENSG00000105650,PDE4C,2
2851,ENSG00000105655,ISYNA1,0
2852,ENSG00000105656,ELL,42
2853,ENSG00000105662,CRTC1,3
2854,ENSG00000105664,COMP,5
2855,ENSG00000105668,UPK1A,0
2856,ENSG00000105669,COPE,12
2857,ENSG00000105671,DDX49,22
2858,ENSG00000105672,ETV2,0
2859,ENSG00000105675,ATP4A,2
2860,ENSG00000105676,ARMC6,0
2861,ENSG00000105677,TMEM147,30
2862,ENSG00000105679,GAPDHS,0
2863,ENSG00000105695,MAG,3
2864,ENSG00000105696,TMEM59L,0
2865,ENSG00000105697,HAMP,2
2866,ENSG00000105698,USF2,5
2867,ENSG00000105699,LSR,2
2868,ENSG00000105701,FKBP8,14
2869,ENSG00000105705,SUGP1,22
2870,ENSG00000105707,HPN,0
2871,ENSG00000105711,SCN1B,15
2872,ENSG00000105717,PBX4,0
2873,ENSG00000105722,ERF,0
2874,ENSG00000105723,GSK3A,9
2875,ENSG00000105726,ATP13A1,0
2876,ENSG00000105732,ZNF574,0
2877,ENSG00000105737,GRIK5,5
2878,ENSG00000105738,SIPA1L3,0
2879,ENSG00000105755,ETHE1,0
2880,ENSG00000105767,CADM4,1
2881,ENSG00000105771,SMG9,4
2882,ENSG00000105778,AVL9,0
2883,ENSG00000105784,RUNDC3B,0
2884,ENSG00000105792,CFAP69,0
2885,ENSG00000105793,GTPBP10,46
2886,ENSG00000105810,CDK6,21
2887,ENSG00000105819,PMPCB,7
2888,ENSG00000105821,DNAJC2,2
2889,ENSG00000105825,TFPI2,0
2890,ENSG00000105835,NAMPT,0
2891,ENSG00000105849,POLR1F,13
2892,ENSG00000105851,PIK3CG,17
2893,ENSG00000105852,PON3,1
2894,ENSG00000105854,PON2,0
2895,ENSG00000105855,ITGB8,26
2896,ENSG00000105856,HBP1,1
2897,ENSG00000105865,DUS4L,0
2898,ENSG00000105866,SP4,0
2899,ENSG00000105875,WDR91,0
2900,ENSG00000105877,DNAH11,0
2901,ENSG00000105879,CBLL1,9
2902,ENSG00000105880,DLX5,3
2903,ENSG00000105887,MTPN,5
2904,ENSG00000105894,PTN,8
2905,ENSG00000105926,PALS2,1
2906,ENSG00000105928,GSDME,0
2907,ENSG00000105929,ATP6V0A4,28
2908,ENSG00000105939,ZC3HAV1,3
2909,ENSG00000105948,IFT56,18
2910,ENSG00000105953,OGDH,9
2911,ENSG00000105954,NPVF,3
2912,ENSG00000105963,ADAP1,1
2913,ENSG00000105967,TFEC,0
2914,ENSG00000105968,H2AZ2,0
2915,ENSG00000105971,CAV2,10
2916,ENSG00000105974,CAV1,57
2917,ENSG00000105976,MET,25
2918,ENSG00000105982,RNF32,0
2919,ENSG00000105983,LMBR1,0
2920,ENSG00000105989,WNT2,12
2921,ENSG00000105991,HOXA1,2
2922,ENSG00000105993,DNAJB6,4
2923,ENSG00000105996,HOXA2,0
2924,ENSG00000105997,HOXA3,0
2925,ENSG00000106003,LFNG,2
2926,ENSG00000106004,HOXA5,10
2927,ENSG00000106006,HOXA6,10
2928,ENSG00000106009,BRAT1,1
2929,ENSG00000106018,VIPR2,5
2930,ENSG00000106025,TSPAN12,3
2931,ENSG00000106028,SSBP1,4
2932,ENSG00000106031,HOXA13,0
2933,ENSG00000106034,CPED1,0
2934,ENSG00000106038,EVX1,0
2935,ENSG00000106049,HIBADH,1
2936,ENSG00000106052,TAX1BP1,15
2937,ENSG00000106066,CPVL,0
2938,ENSG00000106069,CHN2,0
2939,ENSG00000106070,GRB10,12
2940,ENSG00000106077,ABHD11,0
2941,ENSG00000106078,COBL,1
2942,ENSG00000106080,FKBP14,0
2943,ENSG00000106086,PLEKHA8,0
2944,ENSG00000106089,STX1A,37
2945,ENSG00000106100,NOD1,8
2946,ENSG00000106105,GARS1,1
2947,ENSG00000106113,CRHR2,5
2948,ENSG00000106123,EPHB6,10
2949,ENSG00000106125,MINDY4,0
2950,ENSG00000106128,GHRHR,3
2951,ENSG00000106144,CASP2,6
2952,ENSG00000106153,CHCHD2,1
2953,ENSG00000106178,CCL24,5
2954,ENSG00000106211,HSPB1,17
2955,ENSG00000106236,NPTX2,1
2956,ENSG00000106244,PDAP1,0
2957,ENSG00000106245,BUD31,85
2958,ENSG00000106246,PTCD1,3
2959,ENSG00000106261,ZKSCAN1,0
2960,ENSG00000106263,EIF3B,54
2961,ENSG00000106266,SNX8,1
2962,ENSG00000106268,NUDT1,0
2963,ENSG00000106278,PTPRZ1,10
2964,ENSG00000106290,TAF6,111
2965,ENSG00000106299,WASL,54
2966,ENSG00000106302,HYAL4,0
2967,ENSG00000106305,AIMP2,11
2968,ENSG00000106327,TFR2,6
2969,ENSG00000106328,FSCN3,0
2970,ENSG00000106330,MOSPD3,0
2971,ENSG00000106331,PAX4,0
2972,ENSG00000106333,PCOLCE,2
2973,ENSG00000106336,FBXO24,0
2974,ENSG00000106341,PPP1R17,0
2975,ENSG00000106344,RBM28,0
2976,ENSG00000106346,USP42,1
2977,ENSG00000106348,IMPDH1,1
2978,ENSG00000106351,AGFG2,0
2979,ENSG00000106355,LSM5,68
2980,ENSG00000106366,SERPINE1,7
2981,ENSG00000106367,AP1S1,32
2982,ENSG00000106392,C1GALT1,1
2983,ENSG00000106397,PLOD3,11
2984,ENSG00000106399,RPA3,29
2985,ENSG00000106400,ZNHIT1,10
2986,ENSG00000106404,CLDN15,2
2987,ENSG00000106415,GLCCI1,0
2988,ENSG00000106436,MYL10,0
2989,ENSG00000106443,PHF14,0
2990,ENSG00000106459,NRF1,5
2991,ENSG00000106460,TMEM106B,0
2992,ENSG00000106462,EZH2,72
2993,ENSG00000106477,CEP41,0
2994,ENSG00000106483,SFRP4,0
2995,ENSG00000106484,MEST,0
2996,ENSG00000106511,MEOX2,1
2997,ENSG00000106524,ANKMY2,1
2998,ENSG00000106536,POU6F2,0
2999,ENSG00000106537,TSPAN13,0
3000,ENSG00000106538,RARRES2,1
3001,ENSG00000106541,AGR2,0
3002,ENSG00000106546,AHR,8
3003,ENSG00000106554,CHCHD3,18
3004,ENSG00000106571,GLI3,6
3005,ENSG00000106588,PSMA2,47
3006,ENSG00000106591,MRPL32,104
3007,ENSG00000106605,BLVRA,1
3008,ENSG00000106608,URGCP,0
3009,ENSG00000106609,TMEM248,0
3010,ENSG00000106615,RHEB,10
3011,ENSG00000106617,PRKAG2,9
3012,ENSG00000106624,AEBP1,0
3013,ENSG00000106628,POLD2,23
3014,ENSG00000106631,MYL7,3
3015,ENSG00000106633,GCK,11
3016,ENSG00000106635,BCL7B,26
3017,ENSG00000106636,YKT6,21
3018,ENSG00000106638,TBL2,0
3019,ENSG00000106648,GALNTL5,0
3020,ENSG00000106665,CLIP2,1
3021,ENSG00000106682,EIF4H,7
3022,ENSG00000106683,LIMK1,6
3023,ENSG00000106686,SPATA6L,0
3024,ENSG00000106688,SLC1A1,1
3025,ENSG00000106689,LHX2,4
3026,ENSG00000106692,FKTN,0
3027,ENSG00000106701,FSD1L,0
3028,ENSG00000106723,SPIN1,3
3029,ENSG00000106733,NMRK1,1
3030,ENSG00000106771,TMEM245,0
3031,ENSG00000106772,PRUNE2,0
3032,ENSG00000106780,MEGF9,0
3033,ENSG00000106785,TRIM14,2
3034,ENSG00000106789,CORO2A,0
3035,ENSG00000106799,TGFBR1,35
3036,ENSG00000106803,SEC61B,83
3037,ENSG00000106809,OGN,0
3038,ENSG00000106819,ASPN,1
3039,ENSG00000106823,ECM2,1
3040,ENSG00000106829,TLE4,13
3041,ENSG00000106852,LHX6,1
3042,ENSG00000106853,PTGR1,0
3043,ENSG00000106868,SUSD1,0
3044,ENSG00000106927,AMBP,1
3045,ENSG00000106948,AKNA,0
3046,ENSG00000106952,TNFSF8,3
3047,ENSG00000106976,DNM1,9
3048,ENSG00000106991,ENG,10
3049,ENSG00000106992,AK1,0
3050,ENSG00000106993,CDC37L1,2
3051,ENSG00000107020,PLGRKT,1
3052,ENSG00000107021,TBC1D13,0
3053,ENSG00000107036,RIC1,12
3054,ENSG00000107077,KDM4C,1
3055,ENSG00000107099,DOCK8,6
3056,ENSG00000107104,KANK1,5
3057,ENSG00000107105,ELAVL2,0
3058,ENSG00000107130,NCS1,4
3059,ENSG00000107140,TESK1,1
3060,ENSG00000107147,KCNT1,0
3061,ENSG00000107159,CA9,0
3062,ENSG00000107164,FUBP3,0
3063,ENSG00000107165,TYRP1,1
3064,ENSG00000107175,CREB3,21
3065,ENSG00000107185,RGP1,12
3066,ENSG00000107186,MPDZ,9
3067,ENSG00000107187,LHX3,5
3068,ENSG00000107201,RIGI,30
3069,ENSG00000107223,EDF1,31
3070,ENSG00000107242,PIP5K1B,8
3071,ENSG00000107249,GLIS3,0
3072,ENSG00000107262,BAG1,13
3073,ENSG00000107263,RAPGEF1,7
3074,ENSG00000107281,NPDC1,0
3075,ENSG00000107282,APBA1,6
3076,ENSG00000107290,SETX,2
3077,ENSG00000107295,SH3GL2,13
3078,ENSG00000107317,PTGDS,1
3079,ENSG00000107331,ABCA2,16
3080,ENSG00000107338,SHB,2
3081,ENSG00000107341,UBE2R2,5
3082,ENSG00000107362,ABHD17B,0
3083,ENSG00000107371,EXOSC3,21
3084,ENSG00000107372,ZFAND5,1
3085,ENSG00000107404,DVL1,42
3086,ENSG00000107438,PDLIM1,2
3087,ENSG00000107443,CCNJ,0
3088,ENSG00000107447,DNTT,2
3089,ENSG00000107485,GATA3,16
3090,ENSG00000107518,ATRNL1,0
3091,ENSG00000107521,HPS1,12
3092,ENSG00000107537,PHYH,1
3093,ENSG00000107551,RASSF4,1
3094,ENSG00000107554,DNMBP,1
3095,ENSG00000107560,RAB11FIP2,8
3096,ENSG00000107562,CXCL12,27
3097,ENSG00000107566,ERLIN1,5
3098,ENSG00000107581,EIF3A,48
3099,ENSG00000107593,PKD2L1,1
3100,ENSG00000107611,CUBN,6
3101,ENSG00000107614,TRDMT1,1
3102,ENSG00000107625,DDX50,0
3103,ENSG00000107643,MAPK8,18
3104,ENSG00000107651,SEC23IP,3
3105,ENSG00000107669,ATE1,0
3106,ENSG00000107672,NSMCE4A,7
3107,ENSG00000107679,PLEKHA1,1
3108,ENSG00000107719,PALD1,0
3109,ENSG00000107731,UNC5B,8
3110,ENSG00000107736,CDH23,5
3111,ENSG00000107738,VSIR,0
3112,ENSG00000107742,SPOCK2,0
3113,ENSG00000107745,MICU1,8
3114,ENSG00000107758,PPP3CB,16
3115,ENSG00000107771,CCSER2,1
3116,ENSG00000107779,BMPR1A,18
3117,ENSG00000107789,MINPP1,3
3118,ENSG00000107796,ACTA2,12
3119,ENSG00000107798,LIPA,0
3120,ENSG00000107807,TLX1,2
3121,ENSG00000107815,TWNK,3
